"","x"
"183",0.0909463006047334
"184",0.0909463006047334
"185",0.0909463006047334
"186",0.0909463006047334
"187",0.0858396561341898
"188",0.0858396561341898
"189",0.0858396561341898
"190",0.0858396561341898
"191",0.0858396561341898
"192",0.0858396561341898
"193",0.0858396561341898
"194",0.0858396561341898
"195",0.0858396561341898
"196",0.0879835897370209
"197",0.08603561381766
"198",0.08603561381766
"199",0.0901373444797124
"200",0.0901373444797124
"201",0.0795155507718348
"202",0.0795155507718348
"203",0.0795155507718348
"204",0.0795155507718348
"205",0.0795155507718348
"206",0.0795155507718348
"207",0.0795155507718348
"208",0.0795155507718348
"209",0.0795155507718348
"210",0.0795155507718348
"211",0.0795155507718348
"212",0.0795155507718348
"213",0.0795155507718348
"214",0.0846696154859753
"215",0.0846696154859753
"216",0.083308888826425
"217",0.083308888826425
"218",0.083308888826425
"219",0.083308888826425
"220",0.0851938405476111
"221",0.0851938405476111
"222",0.0851938405476111
"223",0.0851938405476111
"224",0.0930740338834617
"225",0.0930740338834617
"226",0.094099444489981
"227",0.0905887328763334
"228",0.0905887328763334
"229",0.0905887328763334
"230",0.0905887328763334
"231",0.083637627393167
"232",0.083637627393167
"233",0.083637627393167
"234",0.0860604720823831
"235",0.0871931931161762
"236",0.0950814474708029
"237",0.0950814474708029
"238",0.0950814474708029
"239",0.0950814474708029
"240",0.0950814474708029
"241",0.0882925278923402
"242",0.0882925278923402
"243",0.0882925278923402
"244",0.0937802060862919
"245",0.0937802060862919
"246",0.0937802060862919
"247",0.0937802060862919
"248",0.0937802060862919
"249",0.0937802060862919
"250",0.0937802060862919
"251",0.0937802060862919
"252",0.08771101194449
"253",0.0888056178867844
"254",0.0889214772320833
"255",0.0889214772320833
"256",0.0889214772320833
"257",0.0895729602566743
"258",0.0865685965247804
"259",0.0865685965247804
"260",0.0858715485777558
"261",0.0858715485777558
"262",0.0858715485777558
"263",0.0877622045733476
"264",0.0877622045733476
"265",0.0877622045733476
"266",0.0869802302469437
"267",0.0869802302469437
"268",0.0785412828990897
"269",0.0785412828990897
"270",0.0785412828990897
"271",0.0812720971606653
"272",0.0812720971606653
"273",0.0812720971606653
"274",0.0865659083837157
"275",0.0865659083837157
"276",0.0865659083837157
"277",0.0865659083837157
"278",0.0865659083837157
"279",0.0865659083837157
"280",0.0865659083837157
"281",0.0865659083837157
"282",0.0865659083837157
"283",0.0865659083837157
"284",0.0865659083837157
"285",0.0865659083837157
"286",0.0865659083837157
"287",0.0865659083837157
"288",0.0865659083837157
"289",0.0865659083837157
"290",0.0865659083837157
"291",0.0871269805912786
"292",0.0871269805912786
"293",0.0871269805912786
"294",0.0871269805912786
"295",0.0890955890776957
"296",0.0890955890776957
"297",0.0815018439644026
"298",0.0815018439644026
"299",0.0815018439644026
"300",0.0815018439644026
"301",0.0941348278740713
"302",0.0941348278740713
"303",0.0935301139554234
"304",0.0935301139554234
"305",0.0935301139554234
"306",0.0878750912391659
"307",0.0878750912391659
"308",0.08946819180766
"309",0.08946819180766
"310",0.08946819180766
"311",0.0931396967881947
"312",0.0886451984116877
"313",0.0886451984116877
"314",0.0886451984116877
"315",0.0886451984116877
"316",0.0886451984116877
"317",0.0886451984116877
"318",0.0886451984116877
"319",0.0886451984116877
"320",0.0860996145309836
"321",0.0860996145309836
"322",0.0860996145309836
"323",0.0860996145309836
"324",0.0860996145309836
"325",0.0860996145309836
"326",0.0885108518335138
"327",0.0900812173163936
"328",0.0900812173163936
"329",0.0900812173163936
"330",0.0900812173163936
"331",0.0900812173163936
"332",0.0834005648303168
"333",0.0834005648303168
"334",0.0834005648303168
"335",0.0881284534438262
"336",0.0900813684556779
"337",0.0864482555759197
"338",0.0864482555759197
"339",0.0864482555759197
"340",0.0864482555759197
"341",0.0864482555759197
"342",0.0864482555759197
"343",0.0864482555759197
"344",0.0864482555759197
"345",0.0864482555759197
"346",0.0864482555759197
"347",0.0864482555759197
"348",0.0864482555759197
"349",0.0845679578461014
"350",0.0845679578461014
"351",0.0845679578461014
"352",0.0932772768831708
"353",0.082087149607316
"354",0.082087149607316
"355",0.082087149607316
"356",0.082087149607316
"357",0.082087149607316
"358",0.082087149607316
"359",0.082087149607316
"360",0.0876358668483049
"361",0.0889292342801614
"362",0.0889292342801614
"363",0.0889292342801614
"364",0.0889292342801614
"365",0.0889292342801614
"366",0.0889292342801614
"367",0.0889292342801614
"368",0.0889292342801614
"369",0.0889292342801614
"370",0.0889292342801614
"371",0.0889292342801614
"372",0.0889292342801614
"373",0.0889292342801614
"374",0.0889292342801614
"375",0.0889292342801614
"376",0.0884017675737161
"377",0.0882672212183276
"378",0.0882672212183276
"379",0.0882672212183276
"380",0.0844171295433803
"381",0.0844171295433803
"382",0.0844171295433803
"383",0.0844171295433803
"384",0.0844171295433803
"385",0.0884531968414158
"386",0.0845030430117388
"387",0.0845030430117388
"388",0.0794339489585149
"389",0.0794339489585149
"390",0.0794339489585149
"391",0.0861538205629674
"392",0.0861538205629674
"393",0.0861538205629674
"394",0.0824830264068996
"395",0.0824830264068996
"396",0.0824830264068996
"397",0.0824830264068996
"398",0.0809610100219018
"399",0.0809610100219018
"400",0.0809610100219018
"401",0.0809610100219018
"402",0.0809610100219018
"403",0.0848456912613595
"404",0.0848456912613595
"405",0.0802695373175199
"406",0.0802695373175199
"407",0.0880947289294643
"408",0.0880947289294643
"409",0.0880947289294643
"410",0.0880947289294643
"411",0.0880947289294643
"412",0.0880947289294643
"413",0.0863043713234898
"414",0.0863043713234898
"415",0.0863043713234898
"416",0.0828153212015725
"417",0.0878789438211176
"418",0.0878789438211176
"419",0.0895283290394409
"420",0.0895283290394409
"421",0.0812767970370568
"422",0.0856018270874228
"423",0.0856018270874228
"424",0.08754710415017
"425",0.08754710415017
"426",0.0929944545044352
"427",0.0929944545044352
"428",0.0929944545044352
"429",0.0929944545044352
"430",0.0929944545044352
"431",0.0929944545044352
"432",0.0929944545044352
"433",0.0929944545044352
"434",0.0929944545044352
"435",0.0906193427373387
"436",0.0906193427373387
"437",0.0887826163446993
"438",0.0887826163446993
"439",0.0887826163446993
"440",0.086598093059766
"441",0.086598093059766
"442",0.086598093059766
"443",0.0830799109475196
"444",0.0830799109475196
"445",0.0830799109475196
"446",0.0830799109475196
"447",0.0830799109475196
"448",0.0876822018411119
"449",0.0876822018411119
"450",0.0904836589512281
"451",0.0904836589512281
"452",0.0904836589512281
"453",0.0904836589512281
"454",0.0904836589512281
"455",0.0902428401106913
"456",0.0902428401106913
"457",0.0902428401106913
"458",0.0902428401106913
"459",0.0866236724396048
"460",0.0866236724396048
"461",0.0866236724396048
"462",0.0866236724396048
"463",0.0866236724396048
"464",0.0866236724396048
"465",0.0866236724396048
"466",0.0824557540400683
"467",0.0824557540400683
"468",0.0824557540400683
"469",0.0824557540400683
"470",0.0929832343718229
"471",0.0901152706957188
"472",0.0901152706957188
"473",0.0901152706957188
"474",0.0901152706957188
"475",0.0831337405008335
"476",0.0831337405008335
"477",0.0800277649030575
"478",0.0800277649030575
"479",0.0902494212026014
"480",0.0902494212026014
"481",0.0803504387985854
"482",0.0803504387985854
"483",0.0768992582032548
"484",0.0866307644004645
"485",0.0816053194772933
"486",0.0820004334370324
"487",0.0820004334370324
"488",0.0820004334370324
"489",0.0820004334370324
"490",0.0820004334370324
"491",0.0829692037372968
"492",0.0829692037372968
"493",0.0829692037372968
"494",0.0829692037372968
"495",0.0844004927670099
"496",0.0844004927670099
"497",0.0844004927670099
"498",0.0894234241098523
"499",0.0894234241098523
"500",0.0894234241098523
"501",0.0894234241098523
"502",0.0852043579075964
"503",0.0852043579075964
"504",0.0852043579075964
"505",0.0852043579075964
"506",0.0852043579075964
"507",0.0852043579075964
"508",0.0901893350919795
"509",0.0901893350919795
"510",0.0901893350919795
"511",0.0901893350919795
"512",0.0901893350919795
"513",0.0901893350919795
"514",0.0901893350919795
"515",0.0901893350919795
"516",0.0901893350919795
"517",0.0901893350919795
"518",0.0901893350919795
"519",0.0901893350919795
"520",0.0901893350919795
"521",0.0901893350919795
"522",0.0901893350919795
"523",0.0901893350919795
"524",0.0847606731664319
"525",0.0847606731664319
"526",0.0847606731664319
"527",0.0860424263588954
"528",0.0860424263588954
"529",0.0860424263588954
"530",0.0860424263588954
"531",0.0860424263588954
"532",0.0860424263588954
"533",0.0860424263588954
"534",0.0863439749862711
"535",0.0863439749862711
"536",0.0848499756523697
"537",0.0848499756523697
"538",0.0848499756523697
"539",0.0848499756523697
"540",0.0848499756523697
"541",0.0900771428958645
"542",0.0900771428958645
"543",0.0900771428958645
"544",0.0900771428958645
"545",0.0900771428958645
"546",0.0900771428958645
"547",0.0831054033214186
"548",0.0831054033214186
"549",0.0984730756231337
"550",0.0850395086502305
"551",0.0850395086502305
"552",0.0850395086502305
"553",0.0837302451969397
"554",0.0837302451969397
"555",0.0837302451969397
"556",0.0837302451969397
"557",0.0954027428346105
"558",0.0909463581659074
"559",0.0909463581659074
"560",0.0909463581659074
"561",0.0909463581659074
"562",0.0909463581659074
"563",0.0912456056451801
"564",0.089334926598658
"565",0.089334926598658
"566",0.089334926598658
"567",0.0889849084903944
"568",0.0889849084903944
"569",0.0889849084903944
"570",0.092778323105505
"571",0.092778323105505
"572",0.0860843925143543
"573",0.0868227219114975
"574",0.0868227219114975
"575",0.087904357877211
"576",0.087904357877211
"577",0.087904357877211
"578",0.087904357877211
"579",0.0883063047118933
"580",0.0883063047118933
"581",0.0915495607606416
"582",0.0915495607606416
"583",0.0915495607606416
"584",0.0915495607606416
"585",0.0893165485690302
"586",0.0893165485690302
"587",0.0893165485690302
"588",0.0830638144709549
"589",0.0830638144709549
"590",0.0894514016888348
"591",0.0894514016888348
"592",0.0894514016888348
"593",0.0894514016888348
"594",0.0839613859801014
"595",0.0881773253452094
"596",0.0881773253452094
"597",0.0881773253452094
"598",0.0881773253452094
"599",0.0881773253452094
"600",0.085258060444499
"601",0.085258060444499
"602",0.085258060444499
"603",0.085258060444499
"604",0.0929031235931445
"605",0.0874439086489836
"606",0.0874439086489836
"607",0.0874439086489836
"608",0.0874439086489836
"609",0.0874439086489836
"610",0.0874439086489836
"611",0.0910375701584343
"612",0.0938986933185157
"613",0.0938986933185157
"614",0.0938986933185157
"615",0.0938986933185157
"616",0.0839557803944296
"617",0.0839557803944296
"618",0.0839557803944296
"619",0.0839557803944296
"620",0.0831746993117959
"621",0.0831746993117959
"622",0.0776872152451435
"623",0.0776872152451435
"624",0.0776872152451435
"625",0.0778267495797204
"626",0.0778267495797204
"627",0.0778267495797204
"628",0.0778267495797204
"629",0.0848123732611001
"630",0.0848123732611001
"631",0.0834598753153462
"632",0.0834598753153462
"633",0.0834598753153462
"634",0.0834598753153462
"635",0.0879661453488032
"636",0.0879661453488032
"637",0.0879661453488032
"638",0.0879661453488032
"639",0.0879661453488032
"640",0.0848298211777245
"641",0.0848298211777245
"642",0.0848298211777245
"643",0.0848298211777245
"644",0.0848298211777245
"645",0.0848298211777245
"646",0.0848298211777245
"647",0.0848298211777245
"648",0.0848298211777245
"649",0.0848298211777245
"650",0.0848298211777245
"651",0.0848298211777245
"652",0.0848298211777245
"653",0.0848298211777245
"654",0.0848298211777245
"655",0.0848298211777245
"656",0.0848298211777245
"657",0.0848298211777245
"658",0.0848298211777245
"659",0.0848298211777245
"660",0.0848298211777245
"661",0.0848298211777245
"662",0.0848298211777245
"663",0.0848298211777245
"664",0.0848298211777245
"665",0.0848298211777245
"666",0.0848298211777245
"667",0.0848298211777245
"668",0.0848298211777245
"669",0.0848298211777245
"670",0.0848298211777245
"671",0.0848298211777245
"672",0.0848298211777245
"673",0.0848298211777245
"674",0.0848298211777245
"675",0.0848298211777245
"676",0.091682817750486
"677",0.091682817750486
"678",0.091682817750486
"679",0.0843839715861945
"680",0.0915559886843401
"681",0.0915559886843401
"682",0.0915559886843401
"683",0.0915559886843401
"684",0.0915559886843401
"685",0.0915559886843401
"686",0.0915559886843401
"687",0.0900889210740248
"688",0.0900889210740248
"689",0.0900889210740248
"690",0.0900889210740248
"691",0.0850819525960275
"692",0.0850819525960275
"693",0.0850819525960275
"694",0.0850819525960275
"695",0.0915489180033712
"696",0.0915489180033712
"697",0.0915489180033712
"698",0.088159466784867
"699",0.088159466784867
"700",0.088159466784867
"701",0.088159466784867
"702",0.088159466784867
"703",0.092985302176472
"704",0.092985302176472
"705",0.092985302176472
"706",0.092985302176472
"707",0.0844557873235027
"708",0.0861411132365021
"709",0.0857044059238769
"710",0.0834399547666792
"711",0.0834399547666792
"712",0.0834399547666792
"713",0.083896990360458
"714",0.0845312763173686
"715",0.0845312763173686
"716",0.0845312763173686
"717",0.0845312763173686
"718",0.0836220853098263
"719",0.0836220853098263
"720",0.0836220853098263
"721",0.0836220853098263
"722",0.0836220853098263
"723",0.0913799505928671
"724",0.0913799505928671
"725",0.0913799505928671
"726",0.0913799505928671
"727",0.0913799505928671
"728",0.0913799505928671
"729",0.0863978110646688
"730",0.0863978110646688
"731",0.0827251046392819
"732",0.0827251046392819
"733",0.0827251046392819
"734",0.0827251046392819
"735",0.0827251046392819
"736",0.0848671088897021
"737",0.0848671088897021
"738",0.0860892848057599
"739",0.0860892848057599
"740",0.0860892848057599
"741",0.0860892848057599
"742",0.0860892848057599
"743",0.0860892848057599
"744",0.0887555908927439
"745",0.0887555908927439
"746",0.0887555908927439
"747",0.0887555908927439
"748",0.0807684693392945
"749",0.0807684693392945
"750",0.0807684693392945
"751",0.0807684693392945
"752",0.0807684693392945
"753",0.0807684693392945
"754",0.0807684693392945
"755",0.0807684693392945
"756",0.0807684693392945
"757",0.0807684693392945
"758",0.0807684693392945
"759",0.0807684693392945
"760",0.0807684693392945
"761",0.0807684693392945
"762",0.0807684693392945
"763",0.0807684693392945
"764",0.0869868766970612
"765",0.0869868766970612
"766",0.0869868766970612
"767",0.0869868766970612
"768",0.0869868766970612
"769",0.0869868766970612
"770",0.0884148073392781
"771",0.0884148073392781
"772",0.0884148073392781
"773",0.0884148073392781
"774",0.0884148073392781
"775",0.0884148073392781
"776",0.0809311072059076
"777",0.0809311072059076
"778",0.0809311072059076
"779",0.0886282241296295
"780",0.0818779232117919
"781",0.0827725083882345
"782",0.0833985280342499
"783",0.0833985280342499
"784",0.0833985280342499
"785",0.0864846237346304
"786",0.0864846237346304
"787",0.0908751753249395
"788",0.0908751753249395
"789",0.0864017728690744
"790",0.0864017728690744
"791",0.0864017728690744
"792",0.0864017728690744
"793",0.0864017728690744
"794",0.0864017728690744
"795",0.0864017728690744
"796",0.0864017728690744
"797",0.0852959964673131
"798",0.0852959964673131
"799",0.0852959964673131
"800",0.0852959964673131
"801",0.0852959964673131
"802",0.0852959964673131
"803",0.0852959964673131
"804",0.0852959964673131
"805",0.0852959964673131
"806",0.0852959964673131
"807",0.0852959964673131
"808",0.0852959964673131
"809",0.0852959964673131
"810",0.0837334040369553
"811",0.0837334040369553
"812",0.083382653510275
"813",0.0876956261228305
"814",0.0876956261228305
"815",0.0876956261228305
"816",0.0903045133046374
"817",0.0903045133046374
"818",0.0903045133046374
"819",0.0903045133046374
"820",0.0903045133046374
"821",0.0903045133046374
"822",0.0903045133046374
"823",0.0903045133046374
"824",0.0903045133046374
"825",0.0903045133046374
"826",0.0903045133046374
"827",0.0847159837347935
"828",0.0847159837347935
"829",0.0881921906325158
"830",0.0881921906325158
"831",0.0861780181596968
"832",0.0861780181596968
"833",0.0861780181596968
"834",0.0861780181596968
"835",0.0834834198196108
"836",0.0834834198196108
"837",0.0834834198196108
"838",0.0834834198196108
"839",0.0834834198196108
"840",0.0834834198196108
"841",0.0834834198196108
"842",0.0834834198196108
"843",0.0834834198196108
"844",0.0834834198196108
"845",0.0834834198196108
"846",0.0834834198196108
"847",0.0834834198196108
"848",0.0834834198196108
"849",0.0946506322375764
"850",0.0946506322375764
"851",0.0885370883549493
"852",0.0864160634272448
"853",0.0864160634272448
"854",0.0875658267636867
"855",0.0875658267636867
"856",0.0875658267636867
"857",0.0836941043268453
"858",0.0871189965534684
"859",0.0871189965534684
"860",0.0871189965534684
"861",0.0830310163542102
"862",0.0848869037443356
"863",0.0848869037443356
"864",0.0848869037443356
"865",0.0848869037443356
"866",0.0771643094179014
"867",0.0771643094179014
"868",0.0771643094179014
"869",0.0771643094179014
"870",0.0771643094179014
"871",0.0811817202105228
"872",0.0871462656976349
"873",0.0871462656976349
"874",0.0848691641665178
"875",0.0848691641665178
"876",0.0848691641665178
"877",0.0848691641665178
"878",0.0848691641665178
"879",0.0848691641665178
"880",0.0848292373373678
"881",0.0906645327554782
"882",0.0873611117917379
"883",0.0873611117917379
"884",0.0873611117917379
"885",0.083503974064378
"886",0.0893243446084471
"887",0.0893243446084471
"888",0.0893243446084471
"889",0.0893243446084471
"890",0.0893243446084471
"891",0.088687036007133
"892",0.0888859663287324
"893",0.0888859663287324
"894",0.0888859663287324
"895",0.0888859663287324
"896",0.0848146569716711
"897",0.0848146569716711
"898",0.0848146569716711
"899",0.0848146569716711
"900",0.0848146569716711
"901",0.0812192977373127
"902",0.0784920998126111
"903",0.0784920998126111
"904",0.0784920998126111
"905",0.0869303932113431
"906",0.0869303932113431
"907",0.0869303932113431
"908",0.0869303932113431
"909",0.0869303932113431
"910",0.0869303932113431
"911",0.0869303932113431
"912",0.0869303932113431
"913",0.0869303932113431
"914",0.0869303932113431
"915",0.0869303932113431
"916",0.0869303932113431
"917",0.0869303932113431
"918",0.0869303932113431
"919",0.0869303932113431
"920",0.0846891045259597
"921",0.0846891045259597
"922",0.0846891045259597
"923",0.0905566355727508
"924",0.0929695739731943
"925",0.0929695739731943
"926",0.0929695739731943
"927",0.0929695739731943
"928",0.0929695739731943
"929",0.0929695739731943
"930",0.0929695739731943
"931",0.0893205576277426
"932",0.0893205576277426
"933",0.0893205576277426
"934",0.0881224086376451
"935",0.0881224086376451
"936",0.0845753073072154
"937",0.0845753073072154
"938",0.0830870293555252
"939",0.0830870293555252
"940",0.0830870293555252
"941",0.0830870293555252
"942",0.08945721979702
"943",0.08945721979702
"944",0.08945721979702
"945",0.08945721979702
"946",0.08945721979702
"947",0.08945721979702
"948",0.0852964937643301
"949",0.0852964937643301
"950",0.0852964937643301
"951",0.0852964937643301
"952",0.0852964937643301
"953",0.0852964937643301
"954",0.0852964937643301
"955",0.0852964937643301
"956",0.0852964937643301
"957",0.0852964937643301
"958",0.0852964937643301
"959",0.0852964937643301
"960",0.0852964937643301
"961",0.0852964937643301
"962",0.0852964937643301
"963",0.0852964937643301
"964",0.0852964937643301
"965",0.0852964937643301
"966",0.0852964937643301
"967",0.0891647240079749
"968",0.0891647240079749
"969",0.0891647240079749
"970",0.0835411144854577
"971",0.0835411144854577
"972",0.0835411144854577
"973",0.0835411144854577
"974",0.0777774380234332
"975",0.077827889738471
"976",0.077827889738471
"977",0.077827889738471
"978",0.077827889738471
"979",0.077827889738471
"980",0.077827889738471
"981",0.0836616759644222
"982",0.0836616759644222
"983",0.0836616759644222
"984",0.0871988117947425
"985",0.0871988117947425
"986",0.0871988117947425
"987",0.0871988117947425
"988",0.0894820317737855
"989",0.0894820317737855
"990",0.0894820317737855
"991",0.0894820317737855
"992",0.0894820317737855
"993",0.0894820317737855
"994",0.0894820317737855
"995",0.0894820317737855
"996",0.0868135174484355
"997",0.0868135174484355
"998",0.0868135174484355
"999",0.0885507216391415
"1000",0.0807531937462148
"1001",0.0895165561357002
"1002",0.0895165561357002
"1003",0.0895165561357002
"1004",0.0895165561357002
"1005",0.0886589989742577
"1006",0.0877136661321441
"1007",0.0877136661321441
"1008",0.0877136661321441
"1009",0.0854376182750638
"1010",0.0887620039938639
"1011",0.0887620039938639
"1012",0.0850135029727605
"1013",0.0827694752168521
"1014",0.0827694752168521
"1015",0.0827694752168521
"1016",0.0827694752168521
"1017",0.0827694752168521
"1018",0.0827694752168521
"1019",0.0827694752168521
"1020",0.0883926602468444
"1021",0.0883926602468444
"1022",0.0883926602468444
"1023",0.0883926602468444
"1024",0.0911970365329248
"1025",0.0911970365329248
"1026",0.0911970365329248
"1027",0.0911970365329248
"1028",0.0911970365329248
"1029",0.0911970365329248
"1030",0.0911970365329248
"1031",0.0911970365329248
"1032",0.0911970365329248
"1033",0.0911970365329248
"1034",0.0911970365329248
"1035",0.0911970365329248
"1036",0.0911970365329248
"1037",0.0911970365329248
"1038",0.0914341299721029
"1039",0.0914341299721029
"1040",0.0914341299721029
"1041",0.0914341299721029
"1042",0.0914341299721029
"1043",0.0914341299721029
"1044",0.0914341299721029
"1045",0.086160990295117
"1046",0.086160990295117
"1047",0.086160990295117
"1048",0.086160990295117
"1049",0.0919615456003244
"1050",0.0919615456003244
"1051",0.0919615456003244
"1052",0.0919615456003244
"1053",0.0919615456003244
"1054",0.0842262415464165
"1055",0.0811746245995947
"1056",0.0811746245995947
"1057",0.0811746245995947
"1058",0.0811746245995947
"1059",0.0875357921503811
"1060",0.0875357921503811
"1061",0.0869848560151077
"1062",0.0869848560151077
"1063",0.0869848560151077
"1064",0.0869848560151077
"1065",0.0869848560151077
"1066",0.0830208670995469
"1067",0.0830208670995469
"1068",0.0830208670995469
"1069",0.0830208670995469
"1070",0.0925358721915619
"1071",0.0934106491027065
"1072",0.0924659209376511
"1073",0.0924659209376511
"1074",0.0924659209376511
"1075",0.0851473306590285
"1076",0.0851473306590285
"1077",0.0851473306590285
"1078",0.0851473306590285
"1079",0.0851473306590285
"1080",0.0851473306590285
"1081",0.0873256886300224
"1082",0.0873256886300224
"1083",0.0873256886300224
"1084",0.0873256886300224
"1085",0.0873256886300224
"1086",0.0873256886300224
"1087",0.0873256886300224
"1088",0.0873256886300224
"1089",0.0873256886300224
"1090",0.0873256886300224
"1091",0.0821683973388124
"1092",0.0821683973388124
"1093",0.0900098207682941
"1094",0.0900098207682941
"1095",0.0844387557673497
"1096",0.0844387557673497
"1097",0.0844387557673497
"1098",0.0844387557673497
"1099",0.0841500400901197
"1100",0.0807352965236157
"1101",0.0793037756052821
"1102",0.0793037756052821
"1103",0.0793037756052821
"1104",0.0872685414322517
"1105",0.0872685414322517
"1106",0.0872685414322517
"1107",0.0884996958880726
"1108",0.0884996958880726
"1109",0.0884996958880726
"1110",0.0884996958880726
"1111",0.0884996958880726
"1112",0.0884996958880726
"1113",0.0884996958880726
"1114",0.0872159075093469
"1115",0.0872159075093469
"1116",0.0872159075093469
"1117",0.0806229750797024
"1118",0.0806229750797024
"1119",0.0806229750797024
"1120",0.0806229750797024
"1121",0.0806229750797024
"1122",0.0788980091368224
"1123",0.0788980091368224
"1124",0.0788980091368224
"1125",0.0788980091368224
"1126",0.0788980091368224
"1127",0.0788980091368224
"1128",0.0788980091368224
"1129",0.0788980091368224
"1130",0.0788980091368224
"1131",0.0788980091368224
"1132",0.0774117652464861
"1133",0.0774117652464861
"1134",0.0774117652464861
"1135",0.0774117652464861
"1136",0.0890975961048256
"1137",0.0890975961048256
"1138",0.0890975961048256
"1139",0.0890975961048256
"1140",0.0890975961048256
"1141",0.0848614852762059
"1142",0.0848614852762059
"1143",0.0848614852762059
"1144",0.0848614852762059
"1145",0.0864309905558752
"1146",0.0833269130830719
"1147",0.0875123690536494
"1148",0.0875123690536494
"1149",0.0828818098404875
"1150",0.0828818098404875
"1151",0.0828818098404875
"1152",0.0828818098404875
"1153",0.0828818098404875
"1154",0.0828818098404875
"1155",0.0828818098404875
"1156",0.0828818098404875
"1157",0.0843072460433995
"1158",0.0843072460433995
