,prob_transmission,Run,Number_of_Patients_sick,prob_patient_sick,prob_new_patient,isolation_factor,cleaningDay,isolate_sick,isolation_time,icu_hcw_wash_rate,outside_hcw_wash_rate,height,width
71,3.0000000000000004e-05,71,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
72,3.0000000000000004e-05,72,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
73,3.0000000000000004e-05,73,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
74,3.0000000000000004e-05,74,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
75,4e-05,75,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
76,4e-05,76,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
77,4e-05,77,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
78,4e-05,78,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
79,4e-05,79,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
80,4e-05,80,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
81,4e-05,81,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
82,4e-05,82,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
83,4e-05,83,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
84,4e-05,84,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
85,4e-05,85,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
86,4e-05,86,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
87,4e-05,87,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
88,4e-05,88,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
89,4e-05,89,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
90,4e-05,90,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
91,4e-05,91,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
92,4e-05,92,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
93,4e-05,93,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
94,4e-05,94,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
95,4e-05,95,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
96,4e-05,96,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
97,4e-05,97,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
98,4e-05,98,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
99,4e-05,99,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
100,5e-05,100,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
101,5e-05,101,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
102,5e-05,102,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
103,5e-05,103,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
104,5e-05,104,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
105,5e-05,105,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
106,5e-05,106,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
107,5e-05,107,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
108,5e-05,108,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
109,5e-05,109,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
110,5e-05,110,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
111,5e-05,111,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
112,5e-05,112,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
113,5e-05,113,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
114,5e-05,114,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
115,5e-05,115,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
116,5e-05,116,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
117,5e-05,117,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
118,5e-05,118,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
119,5e-05,119,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
120,5e-05,120,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
121,5e-05,121,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
122,5e-05,122,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
123,5e-05,123,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
124,5e-05,124,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
125,6.000000000000001e-05,125,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
126,6.000000000000001e-05,126,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
127,6.000000000000001e-05,127,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
128,6.000000000000001e-05,128,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
129,6.000000000000001e-05,129,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
130,6.000000000000001e-05,130,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
131,6.000000000000001e-05,131,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
132,6.000000000000001e-05,132,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
133,6.000000000000001e-05,133,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
134,6.000000000000001e-05,134,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
135,6.000000000000001e-05,135,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
136,6.000000000000001e-05,136,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
137,6.000000000000001e-05,137,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
138,6.000000000000001e-05,138,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
139,6.000000000000001e-05,139,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
140,6.000000000000001e-05,140,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
141,6.000000000000001e-05,141,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
142,6.000000000000001e-05,142,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
143,6.000000000000001e-05,143,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
144,6.000000000000001e-05,144,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
145,6.000000000000001e-05,145,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
146,6.000000000000001e-05,146,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
147,6.000000000000001e-05,147,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
148,6.000000000000001e-05,148,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
149,6.000000000000001e-05,149,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
150,7.000000000000001e-05,150,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
151,7.000000000000001e-05,151,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
152,7.000000000000001e-05,152,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
153,7.000000000000001e-05,153,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
154,7.000000000000001e-05,154,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
155,7.000000000000001e-05,155,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
156,7.000000000000001e-05,156,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
157,7.000000000000001e-05,157,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
158,7.000000000000001e-05,158,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
159,7.000000000000001e-05,159,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
160,7.000000000000001e-05,160,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
161,7.000000000000001e-05,161,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
162,7.000000000000001e-05,162,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
163,7.000000000000001e-05,163,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
164,7.000000000000001e-05,164,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
165,7.000000000000001e-05,165,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
166,7.000000000000001e-05,166,9,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
167,7.000000000000001e-05,167,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
168,7.000000000000001e-05,168,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
169,7.000000000000001e-05,169,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
170,7.000000000000001e-05,170,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
171,7.000000000000001e-05,171,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
172,7.000000000000001e-05,172,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
173,7.000000000000001e-05,173,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
174,7.000000000000001e-05,174,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
175,8e-05,175,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
176,8e-05,176,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
177,8e-05,177,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
178,8e-05,178,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
179,8e-05,179,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
180,8e-05,180,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
181,8e-05,181,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
182,8e-05,182,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
183,8e-05,183,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
184,8e-05,184,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
185,8e-05,185,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
186,8e-05,186,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
187,8e-05,187,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
188,8e-05,188,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
189,8e-05,189,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
190,8e-05,190,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
191,8e-05,191,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
192,8e-05,192,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
193,8e-05,193,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
194,8e-05,194,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
195,8e-05,195,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
196,8e-05,196,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
197,8e-05,197,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
198,8e-05,198,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
199,8e-05,199,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
200,9e-05,200,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
201,9e-05,201,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
202,9e-05,202,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
203,9e-05,203,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
204,9e-05,204,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
205,9e-05,205,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
206,9e-05,206,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
207,9e-05,207,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
208,9e-05,208,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
209,9e-05,209,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
210,9e-05,210,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
211,9e-05,211,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
212,9e-05,212,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
213,9e-05,213,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
214,9e-05,214,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
215,9e-05,215,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
216,9e-05,216,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
217,9e-05,217,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
218,9e-05,218,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
219,9e-05,219,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
220,9e-05,220,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
221,9e-05,221,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
222,9e-05,222,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
223,9e-05,223,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
224,9e-05,224,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
225,0.0001,225,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
226,0.0001,226,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
227,0.0001,227,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
228,0.0001,228,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
229,0.0001,229,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
230,0.0001,230,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
231,0.0001,231,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
232,0.0001,232,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
233,0.0001,233,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
234,0.0001,234,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
235,0.0001,235,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
236,0.0001,236,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
237,0.0001,237,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
238,0.0001,238,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
239,0.0001,239,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
240,0.0001,240,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
241,0.0001,241,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
242,0.0001,242,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
243,0.0001,243,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
244,0.0001,244,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
245,0.0001,245,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
246,0.0001,246,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
247,0.0001,247,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
248,0.0001,248,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
249,0.0001,249,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
